300	0.0001915
310	0.000309347
320	0.000699713
330	0.00028725
340	9.58E-05
350	0.000257789
360	0.000427193
370	0.000162039
380	0.000375635
390	0.000198866
400	0.000412462
410	0.000316712
420	7.37E-05
430	0.000375635
440	5.16E-05
450	0.000331443
460	0.000375635
470	8.10E-05
480	0.000103116
490	1.47E-05
500	0.000493482
510	0.000324077
520	0.000154673
530	0.00036827
540	0.000545039
550	0.000228327
560	2.95E-05
570	0.000213597
580	0.000117846
590	0.000390366
600	0.000478751
610	0.000132577
620	0.000360904
630	0.000677617
640	0.000279885
650	0.000147308
660	0.000920675
670	0.000265154
680	2.21E-05
690	0.000449289
700	0.000228327
705	0.00027252
710	0.000150991
715	0.000375635
720	0.000360904
725	0.000515578
730	0.000187818
735	0.00860278
740	0.296921
745	0.934256
750	1
755	0.999676
760	0.688366
765	0.0818369
770	0.00253738
775	0.000125212
780	9.94E-05
785	5.89E-05
790	0.000305664
795	0.000360904
800	0.000217279
810	0
820	0.000707078
830	0.000213597
840	0.000243058
850	0.000383001
860	0.000493482
870	1.47E-05
880	6.63E-05
890	6.63E-05
900	0.000169404
910	0.000206231
920	0.000103116
930	0.000184135
940	9.58E-05
950	0.000294616
960	0.000301981
970	4.42E-05
980	0.000228327
990	0.000397731
1000	0.000147308
1010	0.000213597
1020	0.000589232
1030	0.000648155
1040	7.37E-05
1050	0.000353539
1060	0.000397731
1070	0.000309347
1080	5.89E-05
1090	0.000383001
1100	0.000147308
