300	0.00146477
310	0.000498986
320	0.000450697
330	6.44E-05
340	0.000901394
350	0.000740431
360	0.000595564
370	0.00103016
380	0.000997972
390	0.000498986
400	0.000531179
410	0.000627756
420	0.000756527
430	0.00151305
440	0.00048289
450	0.000144867
460	0.000676045
470	0.00135209
475	0.000144867
480	0.000885298
485	9.66E-05
490	0.000136819
495	0.000756527
500	0.000772623
505	0.00030583
510	0.000949683
515	0.0260438
520	0.462222
525	0.96829
530	1
535	0.294675
540	0.00742845
545	0.000756527
550	0.000837009
555	0.000209252
560	0.00061166
565	3.22E-05
570	0.000804816
575	0.000498986
580	8.05E-05
590	8.05E-05
600	8.05E-05
610	0.0017706
620	0.000193156
630	0.00109455
640	0.000434601
650	0.000885298
660	0.00114284
670	0.00048289
680	0.000160963
690	0.000869201
700	0.000257541
710	0.000676045
720	0.000627756
730	0.000756527
740	0.000579468
750	3.22E-05
760	0.000498986
770	0.00144867
780	0.000450697
790	9.66E-05
800	0.000933587
810	6.44E-05
820	0.00109455
830	0.000241445
840	0.000515082
850	0.000209252
860	0.00120722
870	6.44E-05
880	0.00109455
890	0.000901394
900	0.000402408
910	0.000949683
920	0.000338023
930	0.00141648
940	0.00112674
950	8.05E-05
960	0.000853105
970	0.000643853
980	0.000740431
990	0.00122332
1000	0.000498986
1010	0.000257541
1020	0.00048289
1030	0.000241445
1040	0.00141648
1050	0.00399189
1060	0.00500596
1070	0.00114284
1080	0.000273637
1090	3.22E-05
1100	0.00112674
