300	0.00100739
310	0.000272834
320	0.000188885
330	0.00130121
340	8.39E-05
350	0.00169997
360	0.00111232
370	0.000629617
380	0.000587643
390	0.000965413
400	0.000944426
410	0.000398758
420	4.20E-05
430	0.00205675
440	0.0009864
450	0.000146911
460	0.00104936
470	2.10E-05
480	0.00142713
490	0.000293821
500	0.000440732
510	0.00107035
520	0.00104936
530	0.000818502
540	0.00100739
550	0.000419745
560	0.00146911
570	8.39E-05
580	0.000671592
590	0.00023086
600	0.00140615
610	0.000881464
620	0
630	0.000209872
640	4.20E-05
650	0.00176293
660	0.00123825
670	0.000188885
680	0.00121726
690	0.00142713
700	0.00245551
710	0.00123825
720	0.000902451
730	0.000692579
740	0.000125923
750	0.000545668
760	0.00104936
770	0.000776528
780	0.000398758
790	0.000209872
800	0.000965413
810	0.00140615
820	0.000146911
830	0.00134318
840	0.000167898
850	0.000146911
860	0.0011543
870	0.000104936
880	0.00109134
890	0.00060863
900	0.000797515
910	0.000356783
920	0.000650604
930	0.000629617
940	0.000692579
950	0.000167898
960	0.00117529
970	0.00220366
980	0.0633395
985	0.26574
990	0.756873
995	1
1000	0.974805
1005	0.88946
1010	0.794482
1015	0.700344
1020	0.607045
1025	0.544577
1030	0.485193
1035	0.426272
1040	0.368137
1045	0.313654
1050	0.266286
1055	0.226473
1060	0.189273
1065	0.159776
1070	0.136627
1075	0.116836
1080	0.101274
1085	0.0796885
1090	0.0409041
1100	0.00220366
